left,right,margin
submitted_1,5DjjhCLQMipFrAekeKgN9hq678SDVokiaWmoxb1yV9pLJoaA,-0.046875
leader_1,5DjjhCLQMipFrAekeKgN9hq678SDVokiaWmoxb1yV9pLJoaA,0.0625
submitted_1,5C5dwa8Du1kpe4wdHvccQ9e1z9jKwj63Y9MvaCoN4jqeZr73,-0.1328125
leader_1,5C5dwa8Du1kpe4wdHvccQ9e1z9jKwj63Y9MvaCoN4jqeZr73,0.0546875
submitted_1,5DAUr5KFZVAV4VA3KoKLTpHBzeoxwfXkVzUCMQmcwKkH3VbL,-0.1484375
leader_1,5DAUr5KFZVAV4VA3KoKLTpHBzeoxwfXkVzUCMQmcwKkH3VbL,-0.046875
submitted_1,5ELCprEecKGDgHHx4vpqkBtJcPAykc7xsVzR6YYTouEtcApD,-0.09375
leader_1,5ELCprEecKGDgHHx4vpqkBtJcPAykc7xsVzR6YYTouEtcApD,0.0078125
submitted_1,5FhMGc78Y12b9fbbxiWgNrbkC6KT3kP5ehVcCR2eLWFF7ybM,-0.1640625
