left,right,margin
submitted_1,5EqNLQBYYWMcHdid25TEDGUdgT67ZGLB49QvczcKs5rH58Hh,-0.1640625
leader_1,5EqNLQBYYWMcHdid25TEDGUdgT67ZGLB49QvczcKs5rH58Hh,-0.0390625
submitted_2,5EqNLQBYYWMcHdid25TEDGUdgT67ZGLB49QvczcKs5rH58Hh,-0.1796875
leader_2,5EqNLQBYYWMcHdid25TEDGUdgT67ZGLB49QvczcKs5rH58Hh,-0.1328125
submitted_3,5EqNLQBYYWMcHdid25TEDGUdgT67ZGLB49QvczcKs5rH58Hh,-0.09375
leader_3,5EqNLQBYYWMcHdid25TEDGUdgT67ZGLB49QvczcKs5rH58Hh,0.078125
submitted_1,5CV4JwN8bVxQwArFiUqvDsibWiMsLiz8YW44yfo4KD3TmpZF,-0.078125
5ENTbzF213b8bNTCLrWzGtU4AshhJZGzwjpVCnUF3Aacys3a_1,5CV4JwN8bVxQwArFiUqvDsibWiMsLiz8YW44yfo4KD3TmpZF,-0.109375
submitted_2,5CV4JwN8bVxQwArFiUqvDsibWiMsLiz8YW44yfo4KD3TmpZF,-0.09375
5ENTbzF213b8bNTCLrWzGtU4AshhJZGzwjpVCnUF3Aacys3a_2,5CV4JwN8bVxQwArFiUqvDsibWiMsLiz8YW44yfo4KD3TmpZF,-0.0703125
submitted_3,5CV4JwN8bVxQwArFiUqvDsibWiMsLiz8YW44yfo4KD3TmpZF,0.125
5ENTbzF213b8bNTCLrWzGtU4AshhJZGzwjpVCnUF3Aacys3a_3,5CV4JwN8bVxQwArFiUqvDsibWiMsLiz8YW44yfo4KD3TmpZF,-0.015625
submitted_1,5ENTbzF213b8bNTCLrWzGtU4AshhJZGzwjpVCnUF3Aacys3a,-0.0859375
leader_1,5ENTbzF213b8bNTCLrWzGtU4AshhJZGzwjpVCnUF3Aacys3a,0.0859375
submitted_2,5ENTbzF213b8bNTCLrWzGtU4AshhJZGzwjpVCnUF3Aacys3a,0.0234375
leader_2,5ENTbzF213b8bNTCLrWzGtU4AshhJZGzwjpVCnUF3Aacys3a,0.015625
submitted_3,5ENTbzF213b8bNTCLrWzGtU4AshhJZGzwjpVCnUF3Aacys3a,0.0234375
leader_3,5ENTbzF213b8bNTCLrWzGtU4AshhJZGzwjpVCnUF3Aacys3a,0.0625
submitted_1,5FF5opUuiLneZvN7j5cSLCjjGt967b8Ew3uLT1BwuMGwaqhP,-0.1015625
5FCGYqThLseqGWdDXPuf4RsM8C5JhNAuDfnb1fo5pMW1uRPq_1,5FF5opUuiLneZvN7j5cSLCjjGt967b8Ew3uLT1BwuMGwaqhP,0.078125
submitted_2,5FF5opUuiLneZvN7j5cSLCjjGt967b8Ew3uLT1BwuMGwaqhP,-0.0390625
5FCGYqThLseqGWdDXPuf4RsM8C5JhNAuDfnb1fo5pMW1uRPq_2,5FF5opUuiLneZvN7j5cSLCjjGt967b8Ew3uLT1BwuMGwaqhP,-0.015625
submitted_3,5FF5opUuiLneZvN7j5cSLCjjGt967b8Ew3uLT1BwuMGwaqhP,0.0078125
5FCGYqThLseqGWdDXPuf4RsM8C5JhNAuDfnb1fo5pMW1uRPq_3,5FF5opUuiLneZvN7j5cSLCjjGt967b8Ew3uLT1BwuMGwaqhP,0.0859375
submitted_1,5GBa8JUKVCoNj74w3H4JPLtYX8XN6D2esZMQq3no8yQQmpJR,-0.0234375
leader_1,5GBa8JUKVCoNj74w3H4JPLtYX8XN6D2esZMQq3no8yQQmpJR,0.09375
submitted_2,5GBa8JUKVCoNj74w3H4JPLtYX8XN6D2esZMQq3no8yQQmpJR,-0.03125
leader_2,5GBa8JUKVCoNj74w3H4JPLtYX8XN6D2esZMQq3no8yQQmpJR,0.0390625
submitted_3,5GBa8JUKVCoNj74w3H4JPLtYX8XN6D2esZMQq3no8yQQmpJR,-0.0546875
leader_3,5GBa8JUKVCoNj74w3H4JPLtYX8XN6D2esZMQq3no8yQQmpJR,0.0703125
submitted_1,5FNWUfhA3Wwq5wvbP9ci3gstHssqDvYSygRQ5aZY4n6Rukyn,-0.0546875
leader_1,5FNWUfhA3Wwq5wvbP9ci3gstHssqDvYSygRQ5aZY4n6Rukyn,0.0703125
submitted_2,5FNWUfhA3Wwq5wvbP9ci3gstHssqDvYSygRQ5aZY4n6Rukyn,-0.1015625
leader_2,5FNWUfhA3Wwq5wvbP9ci3gstHssqDvYSygRQ5aZY4n6Rukyn,0.1015625
